RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_ADJUSTED,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_BUTTON_0_PRESS,CURRENT_FIX_BUTTON_1_PRESS,CURRENT_FIX_BUTTON_2_PRESS,CURRENT_FIX_BUTTON_3_PRESS,CURRENT_FIX_BUTTON_4_PRESS,CURRENT_FIX_BUTTON_5_PRESS,CURRENT_FIX_BUTTON_6_PRESS,CURRENT_FIX_BUTTON_7_PRESS,CURRENT_FIX_BUTTON_8_PRESS,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_END_OTHER,CURRENT_FIX_INDEX,CURRENT_FIX_INPUT_EVENTS,CURRENT_FIX_INTEREST_AREAS,CURRENT_FIX_INTEREST_AREA_DATA,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_GROUP,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_PIXEL_AREA,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_INTEREST_AREA_X_OFFSET,CURRENT_FIX_INTEREST_AREA_Y_OFFSET,CURRENT_FIX_IS_RT_END,CURRENT_FIX_LABEL,CURRENT_FIX_MSG_COUNT,CURRENT_FIX_MSG_LIST_TEXT,CURRENT_FIX_MSG_LIST_TIME,CURRENT_FIX_MSG_TEXT_1,CURRENT_FIX_MSG_TIME_1,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,CURRENT_FIX_PUPIL,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_REFIX_PREV_INTEREST_AREA,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_START,CURRENT_FIX_START_OTHER,CURRENT_FIX_TRIAL_SPAN,CURRENT_FIX_X,CURRENT_FIX_X_OTHER,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_OTHER,CURRENT_FIX_Y_RESOLUTION,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LAST_BUTTON_PRESSED,LAST_BUTTON_PRESSED_TIME,LAST_BUTTON_RELEASED,LAST_BUTTON_RELEASED_TIME,LAST_BUTTON_TIME,NEXT_FIX_ANGLE,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_END_OTHER,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DATA,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_GROUP,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_PIXEL_AREA,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_START_OTHER,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_OTHER,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_OTHER,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_ANGLE,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_END_OTHER,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DATA,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_GROUP,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_START_OTHER,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_OTHER,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_OTHER,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,318,NA,1,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 127288, stimuli\m_pl_o1_dir_+o.avi]","[126, 126]",SYNCTIME 127288,126,NA,NA,NA,702400,NA,NA,NA,NA,NA,4,NA,SPAN_NONE,76370,NA,4770,50180,NA,3915,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,8926,NONE,UP,"0,81",412,744,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 334 ms,0,[],[],NA,NA,NA,NA,NA,672800,NA,NA,NA,334,NA,SPAN_NONE,76420,NA,4760,47010,NA,3895,"0,66",8197,4708,NA,NA,NA,FALSE,UP,14,[ ],NA,NA,NA,332,76310,4760,48120,3900,1,[],FALSE,Saccade: 320 ms,0,[],[],NA,NA,NA,NA,NA,NA,5349,[ ],NA,NA,NA,320,75870,4770,50680,3920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,744,NA,2,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 334 ms,0,[],[],NA,NA,NA,NA,NA,672800,NA,NA,NA,NA,NA,334,NA,SPAN_NONE,76420,NA,4760,47010,NA,3895,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,5614,NONE,UP,"1,72",1374,2132,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 760 ms,0,[],[],NA,NA,NA,NA,NA,740500,NA,NA,NA,760,NA,SPAN_NONE,80960,NA,4740,41480,NA,3870,"0,68",2284,4664,NA,NA,NA,FALSE,RIGHT,14,[ ],NA,NA,NA,758,80040,4750,45860,3890,2,[],FALSE,Saccade: 746 ms,0,[],[],NA,NA,NA,NA,NA,NA,5661,[ ],NA,NA,NA,746,77080,4760,46880,3890,"-90,74",NONE,DOWN,"0,81",316,318,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 127288, stimuli\m_pl_o1_dir_+o.avi]","[126, 126]",SYNCTIME 127288,126,NA,NA,NA,702400,NA,NA,NA,4,NA,SPAN_NONE,76370,NA,4770,50180,NA,3915,"0,66","81,97",4708,NA,NA,NA,FALSE,UP,14,[ ],NA,NA,NA,332,76310,4760,48120,3900,1,[],FALSE,Saccade: 320 ms,0,[],[],NA,NA,NA,NA,NA,NA,5349,[ ],NA,NA,NA,320,75870,4770,50680,3920,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,2132,NA,3,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 760 ms,0,[],[],NA,NA,NA,NA,NA,740500,NA,NA,NA,NA,NA,760,NA,SPAN_NONE,80960,NA,4740,41480,NA,3870,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,-9175,NONE,DOWN,"3,92",128,2290,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2164 ms,0,[],[],NA,NA,NA,NA,NA,776900,NA,NA,NA,2164,NA,SPAN_NONE,80390,NA,4795,56840,NA,3965,"3,49",-9035,11750,NA,NA,NA,FALSE,DOWN,30,[ ],NA,NA,NA,2162,80760,4790,55260,3950,3,[],FALSE,Saccade: 2134 ms,0,[],[],NA,NA,NA,NA,NA,NA,16433,[ ],NA,NA,NA,2134,80860,4730,41650,3860,"-123,86",NONE,DOWN,"1,72",412,744,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 334 ms,0,[],[],NA,NA,NA,NA,NA,672800,NA,NA,NA,334,NA,SPAN_NONE,76420,NA,4760,47010,NA,3895,"0,68","22,84",4664,NA,NA,NA,FALSE,RIGHT,14,[ ],NA,NA,NA,758,80040,4750,45860,3890,2,[],FALSE,Saccade: 746 ms,0,[],[],NA,NA,NA,NA,NA,NA,5661,[ ],NA,NA,NA,746,77080,4760,46880,3890,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,2290,NA,4,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2164 ms,0,[],[],NA,NA,NA,NA,NA,776900,NA,NA,NA,NA,NA,2164,NA,SPAN_NONE,80390,NA,4795,56840,NA,3965,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,-9778,NONE,DOWN,"1,87",1062,3372,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2312 ms,0,[],[],NA,NA,NA,NA,NA,767100,NA,NA,NA,2312,NA,SPAN_NONE,79170,NA,4845,64260,NA,4040,"1,67",-10235,8264,NA,NA,NA,FALSE,DOWN,20,[ ],NA,NA,NA,2310,78300,4840,63540,4030,4,[],FALSE,Saccade: 2292 ms,0,[],[],NA,NA,NA,NA,NA,NA,11189,[ ],NA,NA,NA,2292,80020,4800,57020,3970,"88,25",NONE,UP,"3,92",1374,2132,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 760 ms,0,[],[],NA,NA,NA,NA,NA,740500,NA,NA,NA,760,NA,SPAN_NONE,80960,NA,4740,41480,NA,3870,"3,49","-90,35",11750,NA,NA,NA,FALSE,DOWN,30,[ ],NA,NA,NA,2162,80760,4790,55260,3950,3,[],FALSE,Saccade: 2134 ms,0,[],[],NA,NA,NA,NA,NA,NA,16433,[ ],NA,NA,NA,2134,80860,4730,41650,3860,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,3372,NA,5,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2312 ms,0,[],[],NA,NA,NA,NA,NA,767100,NA,NA,NA,NA,NA,2312,NA,SPAN_NONE,79170,NA,4845,64260,NA,4040,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,-8154,NONE,DOWN,"1,57",1286,4670,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3386 ms,0,[],[],NA,NA,NA,NA,NA,764300,NA,NA,NA,3386,NA,SPAN_NONE,80290,NA,4870,70550,NA,4080,"0,63",-7705,4951,NA,NA,NA,FALSE,DOWN,12,[ ],NA,NA,NA,3384,79280,4870,68890,4080,5,[],FALSE,Saccade: 3374 ms,0,[],[],NA,NA,NA,NA,NA,NA,5785,[ ],NA,NA,NA,3374,78590,4850,66380,4050,"82,23",NONE,UP,"1,87",128,2290,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2164 ms,0,[],[],NA,NA,NA,NA,NA,776900,NA,NA,NA,2164,NA,SPAN_NONE,80390,NA,4795,56840,NA,3965,"1,67","-102,35",8264,NA,NA,NA,FALSE,DOWN,20,[ ],NA,NA,NA,2310,78300,4840,63540,4030,4,[],FALSE,Saccade: 2292 ms,0,[],[],NA,NA,NA,NA,NA,NA,11189,[ ],NA,NA,NA,2292,80020,4800,57020,3970,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286,4670,NA,6,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3386 ms,0,[],[],NA,NA,NA,NA,NA,764300,NA,NA,NA,NA,NA,3386,NA,SPAN_NONE,80290,NA,4870,70550,NA,4080,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,8819,NONE,UP,"7,11",1844,6556,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4714 ms,1,[TRIAL OK],[5561],TRIAL OK,5561,NA,NA,NA,721800,NA,NA,NA,4714,NA,SPAN_NONE,81370,NA,4735,42310,NA,3865,"6,38",8557,15291,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,4712,82900,4740,44020,3870,6,[],FALSE,Saccade: 4672 ms,0,[],[],NA,NA,NA,NA,NA,NA,25040,[ ],NA,NA,NA,4672,80530,4870,69310,4080,"98,47",NONE,UP,"1,57",1062,3372,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2312 ms,0,[],[],NA,NA,NA,NA,NA,767100,NA,NA,NA,2312,NA,SPAN_NONE,79170,NA,4845,64260,NA,4040,"0,63","-77,05",4951,NA,NA,NA,FALSE,DOWN,12,[ ],NA,NA,NA,3384,79280,4870,68890,4080,5,[],FALSE,Saccade: 3374 ms,0,[],[],NA,NA,NA,NA,NA,NA,5785,[ ],NA,NA,NA,3374,78590,4850,66380,4050,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,1,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,6556,NA,7,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4714 ms,1,[TRIAL OK],[5561],TRIAL OK,5561,NA,NA,NA,721800,NA,NA,NA,NA,NA,4714,NA,SPAN_NONE,81370,NA,4735,42310,NA,3865,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8215752,NA,Full Trial Period,TRUE,8209193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-91,81",NONE,DOWN,"7,11",1286,4670,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3386 ms,0,[],[],NA,NA,NA,NA,NA,764300,NA,NA,NA,3386,NA,SPAN_NONE,80290,NA,4870,70550,NA,4080,"6,38","85,57",15291,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,4712,82900,4740,44020,3870,6,[],FALSE,Saccade: 4672 ms,0,[],[],NA,NA,NA,NA,NA,NA,25040,[ ],NA,NA,NA,4672,80530,4870,69310,4080,7,Trial: 1,8209193,NA,NA,NA,NA
lasse,2,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,382,NA,1,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 136577, stimuli\m_pl_o1_div_-o.avi]","[128, 128]",SYNCTIME 136577,128,NA,NA,NA,753600,NA,NA,NA,NA,NA,4,NA,SPAN_NONE,93350,NA,4770,50810,NA,3920,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8224902,NA,Full Trial Period,TRUE,8218481,NA,NA,NA,NA,NA,15213,NONE,LEFT,"1,87",232,636,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 406 ms,0,[],[],NA,NA,NA,NA,NA,749000,NA,NA,NA,406,NA,SPAN_NONE,85470,NA,4760,47390,NA,3900,"1,47",15809,6712,NA,NA,NA,FALSE,LEFT,22,[ ],NA,NA,NA,404,86960,4760,48530,3900,1,[],FALSE,Saccade: 384 ms,0,[],[],NA,NA,NA,NA,NA,NA,8973,[ ],NA,NA,NA,384,93480,4780,50680,3920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Trial: 2,8218481,NA,NA,NA,NA
lasse,2,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,232,636,NA,2,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 406 ms,0,[],[],NA,NA,NA,NA,NA,749000,NA,NA,NA,NA,NA,406,NA,SPAN_NONE,85470,NA,4760,47390,NA,3900,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8224902,NA,Full Trial Period,TRUE,8218481,NA,NA,NA,NA,NA,-12134,NONE,DOWN,"3,11",190,852,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 664 ms,0,[],[],NA,NA,NA,NA,NA,752700,NA,NA,NA,664,NA,SPAN_NONE,77750,NA,4800,57820,NA,3965,"2,27",-13003,8937,NA,NA,NA,FALSE,DOWN,26,[ ],NA,NA,NA,662,78840,4790,54560,3950,2,[],FALSE,Saccade: 638 ms,0,[],[],NA,NA,NA,NA,NA,NA,11368,[ ],NA,NA,NA,638,85800,4760,47750,3900,"-27,88",NONE,RIGHT,"1,87",380,382,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 136577, stimuli\m_pl_o1_div_-o.avi]","[128, 128]",SYNCTIME 136577,128,NA,NA,NA,753600,NA,NA,NA,4,NA,SPAN_NONE,93350,NA,4770,50810,NA,3920,"1,47","158,09",6712,NA,NA,NA,FALSE,LEFT,22,[ ],NA,NA,NA,404,86960,4760,48530,3900,1,[],FALSE,Saccade: 384 ms,0,[],[],NA,NA,NA,NA,NA,NA,8973,[ ],NA,NA,NA,384,93480,4780,50680,3920,14,Trial: 2,8218481,NA,NA,NA,NA
lasse,2,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,852,NA,3,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 664 ms,0,[],[],NA,NA,NA,NA,NA,752700,NA,NA,NA,NA,NA,664,NA,SPAN_NONE,77750,NA,4800,57820,NA,3965,lasse.EDF,RIGHT,RECORDING_SESSION,TRUE,8224902,NA,Full Trial Period,TRUE,8218481,NA,NA,NA,NA,NA,7660,NONE,UP,"3,62",912,1800,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 890 ms,0,[],[],NA,NA,NA,NA,NA,780800,NA,NA,NA,890,NA,SPAN_NONE,81750,NA,4740,44020,NA,3875,"3,79",7206,10611,NA,NA,NA,FALSE,UP,36,[ ],NA,NA,NA,888,83070,4740,43670,3870,3,[],FALSE,Saccade: 854 ms,0,[],[],NA,NA,NA,NA,NA,NA,16351,[ ],NA,NA,NA,854,77500,4810,57790,3970,"58,66",NONE,UP,"3,11",232,636,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 406 ms,0,[],[],NA,NA,NA,NA,NA,749000,NA,NA,NA,406,NA,SPAN_NONE,85470,NA,4760,47390,NA,3900,"2,27","-130,03",8937,NA,NA,NA,FALSE,DOWN,26,[ ],NA,NA,NA,662,78840,4790,54560,3950,2,[],FALSE,Saccade: 638 ms,0,[],[],NA,NA,NA,NA,NA,NA,11368,[ ],NA,NA,NA,638,85800,4760,47750,3900,14,Trial: 2,8218481,NA,NA,NA,NA
